name,serial,link,title,title score,firstName,name score,origin,origin score,combo score,total score
Thaumaturge Finn of the Plains,9255,https://opensea.io/assets/0x521f9c7505005cfa19a8e5786a9c3c9c9f5e6f42/9255,Thaumaturge,0.93,Finn,0.46,Plains,0.17,0.02,1.59
Shadow Mage Calista of the Valley,2832,https://opensea.io/assets/0x521f9c7505005cfa19a8e5786a9c3c9c9f5e6f42/2832,Shadow Mage,0.86,Calista,0.59,Valley,0.11,0.02,1.58
Druid Shivra of the Temple,7064,https://opensea.io/assets/0x521f9c7505005cfa19a8e5786a9c3c9c9f5e6f42/7064,Druid,0.10,Shivra,0.27,Temple,1.19,0.02,1.58
Archmagus Milton in the Shadows,9612,https://opensea.io/assets/0x521f9c7505005cfa19a8e5786a9c3c9c9f5e6f42/9612,Archmagus,0.01,Milton,0.06,Shadows,1.49,0.02,1.58
Charmer Iris of the Plains,159,https://opensea.io/assets/0x521f9c7505005cfa19a8e5786a9c3c9c9f5e6f42/159,Charmer,0.52,Iris,0.86,Plains,0.17,0.02,1.58
Druid Jerret of the Belfry,7366,https://opensea.io/assets/0x521f9c7505005cfa19a8e5786a9c3c9c9f5e6f42/7366,Druid,0.10,Jerret,0.05,Belfry,1.41,0.02,1.58
Artificer Nadeem of the Hollow,108,https://opensea.io/assets/0x521f9c7505005cfa19a8e5786a9c3c9c9f5e6f42/108,Artificer,0.12,Nadeem,1.22,Hollow,0.22,0.02,1.58
Geomancer Gunthor of the Canyon,2109,https://opensea.io/assets/0x521f9c7505005cfa19a8e5786a9c3c9c9f5e6f42/2109,Geomancer,0.62,Gunthor,0.30,Canyon,0.64,0.02,1.58
Archmagus Milo in the Shadows,708,https://opensea.io/assets/0x521f9c7505005cfa19a8e5786a9c3c9c9f5e6f42/708,Archmagus,0.01,Milo,0.06,Shadows,1.49,0.02,1.58
Hedge Wizard Alatar of the Belfry,533,https://opensea.io/assets/0x521f9c7505005cfa19a8e5786a9c3c9c9f5e6f42/533,Hedge Wizard,0.08,Alatar,0.07,Belfry,1.41,0.02,1.58
Witch Liliana of the Mountain,7667,https://opensea.io/assets/0x521f9c7505005cfa19a8e5786a9c3c9c9f5e6f42/7667,Witch,0.14,Liliana,0.96,Mountain,0.46,0.02,1.58
Archmagus Fark of the Road,8886,https://opensea.io/assets/0x521f9c7505005cfa19a8e5786a9c3c9c9f5e6f42/8886,Archmagus,0.01,Fark,1.22,Road,0.33,0.02,1.58
Alchemist Casper of the Belfry,3708,https://opensea.io/assets/0x521f9c7505005cfa19a8e5786a9c3c9c9f5e6f42/3708,Alchemist,0.05,Casper,0.10,Belfry,1.41,0.02,1.58
Archmagus Ixar in the Shadows,892,https://opensea.io/assets/0x521f9c7505005cfa19a8e5786a9c3c9c9f5e6f42/892,Archmagus,0.01,Ixar,0.05,Shadows,1.49,0.02,1.58
Archmagus Ixar in the Shadows,1330,https://opensea.io/assets/0x521f9c7505005cfa19a8e5786a9c3c9c9f5e6f42/1330,Archmagus,0.01,Ixar,0.05,Shadows,1.49,0.02,1.58
Archmagus Ixar in the Shadows,3154,https://opensea.io/assets/0x521f9c7505005cfa19a8e5786a9c3c9c9f5e6f42/3154,Archmagus,0.01,Ixar,0.05,Shadows,1.49,0.02,1.58
Archmagus Ixar in the Shadows,3210,https://opensea.io/assets/0x521f9c7505005cfa19a8e5786a9c3c9c9f5e6f42/3210,Archmagus,0.01,Ixar,0.05,Shadows,1.49,0.02,1.58
Alchemist Ravana of the Canyon,5700,https://opensea.io/assets/0x521f9c7505005cfa19a8e5786a9c3c9c9f5e6f42/5700,Alchemist,0.05,Ravana,0.86,Canyon,0.64,0.02,1.58
Archmagus Zaros of the Belfry,9751,https://opensea.io/assets/0x521f9c7505005cfa19a8e5786a9c3c9c9f5e6f42/9751,Archmagus,0.01,Zaros,0.14,Belfry,1.41,0.02,1.57
Thaumaturge Celah of the Citadel,3854,https://opensea.io/assets/0x521f9c7505005cfa19a8e5786a9c3c9c9f5e6f42/3854,Thaumaturge,0.93,Celah,0.08,Citadel,0.55,0.02,1.57
Charmer Thana of the Reach,6973,https://opensea.io/assets/0x521f9c7505005cfa19a8e5786a9c3c9c9f5e6f42/6973,Charmer,0.52,Thana,0.24,Reach,0.79,0.02,1.57
Archmagus Zubin of the Light,6345,https://opensea.io/assets/0x521f9c7505005cfa19a8e5786a9c3c9c9f5e6f42/6345,Archmagus,0.01,Zubin,0.29,Light,1.25,0.02,1.57
Adept Apollo of the Quantum Downs,5058,https://opensea.io/assets/0x521f9c7505005cfa19a8e5786a9c3c9c9f5e6f42/5058,Adept,0.26,Apollo,0.04,Quantum Downs,1.25,0.02,1.57
Shadow Mage Zane of the Villa,7843,https://opensea.io/assets/0x521f9c7505005cfa19a8e5786a9c3c9c9f5e6f42/7843,Shadow Mage,0.86,Zane,0.35,Villa,0.34,0.02,1.57
Enchanter Ali of the Rock,6320,https://opensea.io/assets/0x521f9c7505005cfa19a8e5786a9c3c9c9f5e6f42/6320,Enchanter,0.05,Ali,0.64,Rock,0.86,0.02,1.57
Shaman Eric of the Event Horizon,7908,https://opensea.io/assets/0x521f9c7505005cfa19a8e5786a9c3c9c9f5e6f42/7908,Shaman,0.12,Eric,0.24,Event Horizon,1.19,0.02,1.57
Shaman Lumos of the Sands,4683,https://opensea.io/assets/0x521f9c7505005cfa19a8e5786a9c3c9c9f5e6f42/4683,Shaman,0.12,Lumos,0.02,Sands,1.41,0.02,1.57
Witch Delilah of the Road,4875,https://opensea.io/assets/0x521f9c7505005cfa19a8e5786a9c3c9c9f5e6f42/4875,Witch,0.14,Delilah,1.08,Road,0.33,0.02,1.57
Adept Soran of Xanadu,3384,https://opensea.io/assets/0x521f9c7505005cfa19a8e5786a9c3c9c9f5e6f42/3384,Adept,0.26,Soran,0.13,Xanadu,1.16,0.02,1.57
Adept Nolan of Elysium,935,https://opensea.io/assets/0x521f9c7505005cfa19a8e5786a9c3c9c9f5e6f42/935,Adept,0.26,Nolan,0.27,Elysium,1.02,0.02,1.57
Mystic Hagatha of the Brambles,9221,https://opensea.io/assets/0x521f9c7505005cfa19a8e5786a9c3c9c9f5e6f42/9221,Mystic,0.48,Hagatha,0.86,Brambles,0.20,0.02,1.57
Hydromancer Homer of the Grotto,1025,https://opensea.io/assets/0x521f9c7505005cfa19a8e5786a9c3c9c9f5e6f42/1025,Hydromancer,1.26,Homer,0.09,Grotto,0.19,0.02,1.57
Enchanter Faiz of the Toadstools,4939,https://opensea.io/assets/0x521f9c7505005cfa19a8e5786a9c3c9c9f5e6f42/4939,Enchanter,0.05,Faiz,0.43,Toadstools,1.07,0.02,1.57
Summoner Isaac of the Marsh,2651,https://opensea.io/assets/0x521f9c7505005cfa19a8e5786a9c3c9c9f5e6f42/2651,Summoner,1.31,Isaac,0.11,Marsh,0.12,0.02,1.57
Hedge Wizard Aiko of Avalon,3050,https://opensea.io/assets/0x521f9c7505005cfa19a8e5786a9c3c9c9f5e6f42/3050,Hedge Wizard,0.08,Aiko,0.30,Avalon,1.16,0.02,1.56
Alchemist Hagatha of Arcadia,6754,https://opensea.io/assets/0x521f9c7505005cfa19a8e5786a9c3c9c9f5e6f42/6754,Alchemist,0.05,Hagatha,0.86,Arcadia,0.63,0.02,1.56
Adept Merlon of the Quantum Downs,5643,https://opensea.io/assets/0x521f9c7505005cfa19a8e5786a9c3c9c9f5e6f42/5643,Adept,0.26,Merlon,0.03,Quantum Downs,1.25,0.02,1.56
Runecaster Robert of the Canyon,3019,https://opensea.io/assets/0x521f9c7505005cfa19a8e5786a9c3c9c9f5e6f42/3019,Runecaster,0.75,Robert,0.15,Canyon,0.64,0.02,1.56
Archmagus Apollo in the Shadows,3793,https://opensea.io/assets/0x521f9c7505005cfa19a8e5786a9c3c9c9f5e6f42/3793,Archmagus,0.01,Apollo,0.04,Shadows,1.49,0.02,1.56
Archmagus Apollo in the Shadows,8364,https://opensea.io/assets/0x521f9c7505005cfa19a8e5786a9c3c9c9f5e6f42/8364,Archmagus,0.01,Apollo,0.04,Shadows,1.49,0.02,1.56
Sorcerer Ozohr of the Belfry,6104,https://opensea.io/assets/0x521f9c7505005cfa19a8e5786a9c3c9c9f5e6f42/6104,Sorcerer,0.03,Ozohr,0.10,Belfry,1.41,0.02,1.56
Witch Liliana of the Wild,2411,https://opensea.io/assets/0x521f9c7505005cfa19a8e5786a9c3c9c9f5e6f42/2411,Witch,0.14,Liliana,0.96,Wild,0.44,0.02,1.56
Alchemist Talbot of the River,1653,https://opensea.io/assets/0x521f9c7505005cfa19a8e5786a9c3c9c9f5e6f42/1653,Alchemist,0.05,Talbot,0.96,River,0.52,0.02,1.56
Hydromancer Rowena of the Hills,5947,https://opensea.io/assets/0x521f9c7505005cfa19a8e5786a9c3c9c9f5e6f42/5947,Hydromancer,1.26,Rowena,0.12,Hills,0.16,0.02,1.56
Runecaster Galatea of the Mountain,8472,https://opensea.io/assets/0x521f9c7505005cfa19a8e5786a9c3c9c9f5e6f42/8472,Runecaster,0.75,Galatea,0.32,Mountain,0.46,0.02,1.56
Pyromancer Tengu of the Wold,3193,https://opensea.io/assets/0x521f9c7505005cfa19a8e5786a9c3c9c9f5e6f42/3193,Pyromancer,0.37,Tengu,0.78,Wold,0.38,0.02,1.55
Shaman Darick of the Dunes,2379,https://opensea.io/assets/0x521f9c7505005cfa19a8e5786a9c3c9c9f5e6f42/2379,Shaman,0.12,Darick,0.71,Dunes,0.71,0.02,1.55
Arch-Magician Aden of the Forest,3145,https://opensea.io/assets/0x521f9c7505005cfa19a8e5786a9c3c9c9f5e6f42/3145,Arch-Magician,0.16,Aden,0.86,Forest,0.51,0.02,1.55
Artificer Taqi of the Palms,3434,https://opensea.io/assets/0x521f9c7505005cfa19a8e5786a9c3c9c9f5e6f42/3434,Artificer,0.12,Taqi,0.86,Palms,0.55,0.02,1.55
Archmagus Merlon in the Shadows,9404,https://opensea.io/assets/0x521f9c7505005cfa19a8e5786a9c3c9c9f5e6f42/9404,Archmagus,0.01,Merlon,0.03,Shadows,1.49,0.02,1.55
Conjurer Galatea of the Sacred Pillars,3989,https://opensea.io/assets/0x521f9c7505005cfa19a8e5786a9c3c9c9f5e6f42/3989,Conjurer,0.80,Galatea,0.32,Sacred Pillars,0.40,0.02,1.55
Thaumaturge Ixar of the Citadel,8096,https://opensea.io/assets/0x521f9c7505005cfa19a8e5786a9c3c9c9f5e6f42/8096,Thaumaturge,0.93,Ixar,0.05,Citadel,0.55,0.02,1.55
Battle Mage Bayard of the Temple,5122,https://opensea.io/assets/0x521f9c7505005cfa19a8e5786a9c3c9c9f5e6f42/5122,Battle Mage,0.03,Bayard,0.30,Temple,1.19,0.02,1.55
Battle Mage Aslan of the Temple,5574,https://opensea.io/assets/0x521f9c7505005cfa19a8e5786a9c3c9c9f5e6f42/5574,Battle Mage,0.03,Aslan,0.30,Temple,1.19,0.02,1.55
Sorcerer Gary of the Reach,2139,https://opensea.io/assets/0x521f9c7505005cfa19a8e5786a9c3c9c9f5e6f42/2139,Sorcerer,0.03,Gary,0.71,Reach,0.79,0.02,1.55
Archmagus Lumos in the Shadows,1111,https://opensea.io/assets/0x521f9c7505005cfa19a8e5786a9c3c9c9f5e6f42/1111,Archmagus,0.01,Lumos,0.02,Shadows,1.49,0.02,1.55
Archmagus Lumos in the Shadows,8841,https://opensea.io/assets/0x521f9c7505005cfa19a8e5786a9c3c9c9f5e6f42/8841,Archmagus,0.01,Lumos,0.02,Shadows,1.49,0.02,1.55
Battle Mage Nicolas of the Belfry,2167,https://opensea.io/assets/0x521f9c7505005cfa19a8e5786a9c3c9c9f5e6f42/2167,Battle Mage,0.03,Nicolas,0.08,Belfry,1.41,0.02,1.55
Battle Mage Nicolas of the Sands,8285,https://opensea.io/assets/0x521f9c7505005cfa19a8e5786a9c3c9c9f5e6f42/8285,Battle Mage,0.03,Nicolas,0.08,Sands,1.41,0.02,1.55
Druid Gully of the Villa,1416,https://opensea.io/assets/0x521f9c7505005cfa19a8e5786a9c3c9c9f5e6f42/1416,Druid,0.10,Gully,1.08,Villa,0.34,0.02,1.55
Archmagus Adium of the Desert,6115,https://opensea.io/assets/0x521f9c7505005cfa19a8e5786a9c3c9c9f5e6f42/6115,Archmagus,0.01,Adium,1.38,Desert,0.13,0.02,1.55
Archmagus Zeromus of the Desert,8817,https://opensea.io/assets/0x521f9c7505005cfa19a8e5786a9c3c9c9f5e6f42/8817,Archmagus,0.01,Zeromus,1.38,Desert,0.13,0.02,1.55
Sage Zane of Elysium,3355,https://opensea.io/assets/0x521f9c7505005cfa19a8e5786a9c3c9c9f5e6f42/3355,Sage,0.16,Zane,0.35,Elysium,1.02,0.02,1.55
Shaman Danny of the Quantum Downs,9667,https://opensea.io/assets/0x521f9c7505005cfa19a8e5786a9c3c9c9f5e6f42/9667,Shaman,0.12,Danny,0.15,Quantum Downs,1.25,0.02,1.54
Ghost Eater Jadis of the Moors,6704,https://opensea.io/assets/0x521f9c7505005cfa19a8e5786a9c3c9c9f5e6f42/6704,Ghost Eater,0.82,Jadis,0.46,Moors,0.24,0.02,1.54
Archmagus Eizo of the Event Horizon,3235,https://opensea.io/assets/0x521f9c7505005cfa19a8e5786a9c3c9c9f5e6f42/3235,Archmagus,0.01,Eizo,0.32,Event Horizon,1.19,0.02,1.54
Alchemist Flynn of the Toadstools,8128,https://opensea.io/assets/0x521f9c7505005cfa19a8e5786a9c3c9c9f5e6f42/8128,Alchemist,0.05,Flynn,0.40,Toadstools,1.07,0.02,1.54
Mystic Impy of the Astral Plane,1278,https://opensea.io/assets/0x521f9c7505005cfa19a8e5786a9c3c9c9f5e6f42/1278,Mystic,0.48,Impy,0.35,Astral Plane,0.69,0.02,1.54
Shadow Mage Basil of the Realm,9415,https://opensea.io/assets/0x521f9c7505005cfa19a8e5786a9c3c9c9f5e6f42/9415,Shadow Mage,0.86,Basil,0.09,Realm,0.57,0.02,1.54
Ghost Eater Ethan of the Sun,1565,https://opensea.io/assets/0x521f9c7505005cfa19a8e5786a9c3c9c9f5e6f42/1565,Ghost Eater,0.82,Ethan,0.35,Sun,0.36,0.02,1.54
Shaman Pezo of the Cosmos,7671,https://opensea.io/assets/0x521f9c7505005cfa19a8e5786a9c3c9c9f5e6f42/7671,Shaman,0.12,Pezo,1.22,Cosmos,0.18,0.02,1.54
Summoner Casper of the Keep,9163,https://opensea.io/assets/0x521f9c7505005cfa19a8e5786a9c3c9c9f5e6f42/9163,Summoner,1.31,Casper,0.10,Keep,0.11,0.02,1.54
Pyromancer Gunthor of Dreams,8269,https://opensea.io/assets/0x521f9c7505005cfa19a8e5786a9c3c9c9f5e6f42/8269,Pyromancer,0.37,Gunthor,0.30,Dreams,0.84,0.02,1.54
Conjurer Drusilla of the Plains,3979,https://opensea.io/assets/0x521f9c7505005cfa19a8e5786a9c3c9c9f5e6f42/3979,Conjurer,0.80,Drusilla,0.54,Plains,0.17,0.02,1.54
Battle Mage Otto of the Dunes,8482,https://opensea.io/assets/0x521f9c7505005cfa19a8e5786a9c3c9c9f5e6f42/8482,Battle Mage,0.03,Otto,0.78,Dunes,0.71,0.02,1.54
Magus Jabir of the Toadstools,1616,https://opensea.io/assets/0x521f9c7505005cfa19a8e5786a9c3c9c9f5e6f42/1616,Magus,0.05,Jabir,0.40,Toadstools,1.07,0.02,1.54
Thaumaturge Ofaris of the Gnostics,9680,https://opensea.io/assets/0x521f9c7505005cfa19a8e5786a9c3c9c9f5e6f42/9680,Thaumaturge,0.93,Ofaris,0.08,Gnostics,0.51,0.02,1.54
Battle Mage Blaise of the Quantum Downs,5616,https://opensea.io/assets/0x521f9c7505005cfa19a8e5786a9c3c9c9f5e6f42/5616,Battle Mage,0.03,Blaise,0.23,Quantum Downs,1.25,0.02,1.54
Alchemist Argus of Mu,1468,https://opensea.io/assets/0x521f9c7505005cfa19a8e5786a9c3c9c9f5e6f42/1468,Alchemist,0.05,Argus,0.30,Mu,1.16,0.02,1.54
Alchemist Pezo of the Moors,1048,https://opensea.io/assets/0x521f9c7505005cfa19a8e5786a9c3c9c9f5e6f42/1048,Alchemist,0.05,Pezo,1.22,Moors,0.24,0.02,1.54
Wild Mage Merlon of the Wold,1451,https://opensea.io/assets/0x521f9c7505005cfa19a8e5786a9c3c9c9f5e6f42/1451,Wild Mage,1.11,Merlon,0.03,Wold,0.38,0.02,1.54
Thaumaturge Calliope of the Hills,7333,https://opensea.io/assets/0x521f9c7505005cfa19a8e5786a9c3c9c9f5e6f42/7333,Thaumaturge,0.93,Calliope,0.43,Hills,0.16,0.02,1.54
Druid Kalo of the Citadel,9448,https://opensea.io/assets/0x521f9c7505005cfa19a8e5786a9c3c9c9f5e6f42/9448,Druid,0.10,Kalo,0.86,Citadel,0.55,0.02,1.54
Sorcerer Amir of the Belfry,7740,https://opensea.io/assets/0x521f9c7505005cfa19a8e5786a9c3c9c9f5e6f42/7740,Sorcerer,0.03,Amir,0.07,Belfry,1.41,0.02,1.54
Sorcerer Eizo of Avalon,4828,https://opensea.io/assets/0x521f9c7505005cfa19a8e5786a9c3c9c9f5e6f42/4828,Sorcerer,0.03,Eizo,0.32,Avalon,1.16,0.02,1.54
Archmagus Properpine of the Marsh,2478,https://opensea.io/assets/0x521f9c7505005cfa19a8e5786a9c3c9c9f5e6f42/2478,Archmagus,0.01,Properpine,1.38,Marsh,0.12,0.02,1.54
Sorcerer Goober of the Heath,2596,https://opensea.io/assets/0x521f9c7505005cfa19a8e5786a9c3c9c9f5e6f42/2596,Sorcerer,0.03,Goober,1.22,Heath,0.26,0.02,1.54
Thaumaturge Blaise of the Sun,2530,https://opensea.io/assets/0x521f9c7505005cfa19a8e5786a9c3c9c9f5e6f42/2530,Thaumaturge,0.93,Blaise,0.23,Sun,0.36,0.02,1.54
Summoner Celah of the Hall,9252,https://opensea.io/assets/0x521f9c7505005cfa19a8e5786a9c3c9c9f5e6f42/9252,Summoner,1.31,Celah,0.08,Hall,0.12,0.02,1.53
Pyromancer Calista of the Citadel,3344,https://opensea.io/assets/0x521f9c7505005cfa19a8e5786a9c3c9c9f5e6f42/3344,Pyromancer,0.37,Calista,0.59,Citadel,0.55,0.02,1.53
Alchemist Gully of the Wold,1548,https://opensea.io/assets/0x521f9c7505005cfa19a8e5786a9c3c9c9f5e6f42/1548,Alchemist,0.05,Gully,1.08,Wold,0.38,0.02,1.53
Hedge Wizard Moloch of the Reach,679,https://opensea.io/assets/0x521f9c7505005cfa19a8e5786a9c3c9c9f5e6f42/679,Hedge Wizard,0.08,Moloch,0.64,Reach,0.79,0.02,1.53
Archmagus Aden of the Canyon,3973,https://opensea.io/assets/0x521f9c7505005cfa19a8e5786a9c3c9c9f5e6f42/3973,Archmagus,0.01,Aden,0.86,Canyon,0.64,0.02,1.53
Conjurer Alatar of the Canyon,1391,https://opensea.io/assets/0x521f9c7505005cfa19a8e5786a9c3c9c9f5e6f42/1391,Conjurer,0.80,Alatar,0.07,Canyon,0.64,0.02,1.53
Shadow Mage Maia of the Keep,988,https://opensea.io/assets/0x521f9c7505005cfa19a8e5786a9c3c9c9f5e6f42/988,Shadow Mage,0.86,Maia,0.54,Keep,0.11,0.02,1.53
Hedge Wizard Beyna of the Temple,8180,https://opensea.io/assets/0x521f9c7505005cfa19a8e5786a9c3c9c9f5e6f42/8180,Hedge Wizard,0.08,Beyna,0.24,Temple,1.19,0.02,1.53
Battle Mage Hagar of the Belfry,8245,https://opensea.io/assets/0x521f9c7505005cfa19a8e5786a9c3c9c9f5e6f42/8245,Battle Mage,0.03,Hagar,0.07,Belfry,1.41,0.02,1.53
Hedge Wizard Marceline of the Wood,4618,https://opensea.io/assets/0x521f9c7505005cfa19a8e5786a9c3c9c9f5e6f42/4618,Hedge Wizard,0.08,Marceline,1.38,Wood,0.04,0.02,1.53
Ghost Eater Calliope of the Heath,4942,https://opensea.io/assets/0x521f9c7505005cfa19a8e5786a9c3c9c9f5e6f42/4942,Ghost Eater,0.82,Calliope,0.43,Heath,0.26,0.02,1.53
Hedge Wizard Dante of Xanadu,356,https://opensea.io/assets/0x521f9c7505005cfa19a8e5786a9c3c9c9f5e6f42/356,Hedge Wizard,0.08,Dante,0.27,Xanadu,1.16,0.02,1.53
Geomancer Poppy of the Field,2959,https://opensea.io/assets/0x521f9c7505005cfa19a8e5786a9c3c9c9f5e6f42/2959,Geomancer,0.62,Poppy,0.50,Field,0.39,0.02,1.53
Enchanter Larissa of the Quantum Downs,2305,https://opensea.io/assets/0x521f9c7505005cfa19a8e5786a9c3c9c9f5e6f42/2305,Enchanter,0.05,Larissa,0.20,Quantum Downs,1.25,0.02,1.53
Enchanter Hadrien of the Sands,5512,https://opensea.io/assets/0x521f9c7505005cfa19a8e5786a9c3c9c9f5e6f42/5512,Enchanter,0.05,Hadrien,0.05,Sands,1.41,0.02,1.53
Sage Idris of the Desert,904,https://opensea.io/assets/0x521f9c7505005cfa19a8e5786a9c3c9c9f5e6f42/904,Sage,0.16,Idris,1.22,Desert,0.13,0.02,1.53
Shaman Sondra of the Light,6802,https://opensea.io/assets/0x521f9c7505005cfa19a8e5786a9c3c9c9f5e6f42/6802,Shaman,0.12,Sondra,0.13,Light,1.25,0.02,1.53
Alchemist Sabina of the Ether,1721,https://opensea.io/assets/0x521f9c7505005cfa19a8e5786a9c3c9c9f5e6f42/1721,Alchemist,0.05,Sabina,1.08,Ether,0.37,0.02,1.53
Cleric Milton of the Realm,3101,https://opensea.io/assets/0x521f9c7505005cfa19a8e5786a9c3c9c9f5e6f42/3101,Cleric,0.88,Milton,0.06,Realm,0.57,0.02,1.53
Druid Duzzle of the Cosmos,4813,https://opensea.io/assets/0x521f9c7505005cfa19a8e5786a9c3c9c9f5e6f42/4813,Druid,0.10,Duzzle,1.22,Cosmos,0.18,0.02,1.53
Battle Mage Sturgis of the Gnostics,7413,https://opensea.io/assets/0x521f9c7505005cfa19a8e5786a9c3c9c9f5e6f42/7413,Battle Mage,0.03,Sturgis,0.96,Gnostics,0.51,0.02,1.53
Sorcerer Jasper of the Gnostics,8070,https://opensea.io/assets/0x521f9c7505005cfa19a8e5786a9c3c9c9f5e6f42/8070,Sorcerer,0.03,Jasper,0.96,Gnostics,0.51,0.02,1.53
Sorcerer Bolin of the Gnostics,9470,https://opensea.io/assets/0x521f9c7505005cfa19a8e5786a9c3c9c9f5e6f42/9470,Sorcerer,0.03,Bolin,0.96,Gnostics,0.51,0.02,1.53
Sorcerer Ilyas of the Astral Plane,7662,https://opensea.io/assets/0x521f9c7505005cfa19a8e5786a9c3c9c9f5e6f42/7662,Sorcerer,0.03,Ilyas,0.78,Astral Plane,0.69,0.02,1.53
Wild Mage Angus of the Veil,6635,https://opensea.io/assets/0x521f9c7505005cfa19a8e5786a9c3c9c9f5e6f42/6635,Wild Mage,1.11,Angus,0.03,Veil,0.36,0.02,1.53
Witch Hagatha of the Capital,8468,https://opensea.io/assets/0x521f9c7505005cfa19a8e5786a9c3c9c9f5e6f42/8468,Witch,0.14,Hagatha,0.86,Capital,0.50,0.02,1.52
Magus Eronin of the Ether,9735,https://opensea.io/assets/0x521f9c7505005cfa19a8e5786a9c3c9c9f5e6f42/9735,Magus,0.05,Eronin,1.08,Ether,0.37,0.02,1.52
Wild Mage Bathsheba of the Moors,809,https://opensea.io/assets/0x521f9c7505005cfa19a8e5786a9c3c9c9f5e6f42/809,Wild Mage,1.11,Bathsheba,0.15,Moors,0.24,0.02,1.52
Ghost Eater Jadis of the Hollow,9037,https://opensea.io/assets/0x521f9c7505005cfa19a8e5786a9c3c9c9f5e6f42/9037,Ghost Eater,0.82,Jadis,0.46,Hollow,0.22,0.02,1.52
Shadow Mage Hagar of the Realm,7804,https://opensea.io/assets/0x521f9c7505005cfa19a8e5786a9c3c9c9f5e6f42/7804,Shadow Mage,0.86,Hagar,0.07,Realm,0.57,0.02,1.52
Ghost Eater Cairon of the Palms,2323,https://opensea.io/assets/0x521f9c7505005cfa19a8e5786a9c3c9c9f5e6f42/2323,Ghost Eater,0.82,Cairon,0.14,Palms,0.55,0.02,1.52
Thaumaturge Eden of the River,6700,https://opensea.io/assets/0x521f9c7505005cfa19a8e5786a9c3c9c9f5e6f42/6700,Thaumaturge,0.93,Eden,0.05,River,0.52,0.02,1.52
Pyromancer Milo of the Toadstools,6551,https://opensea.io/assets/0x521f9c7505005cfa19a8e5786a9c3c9c9f5e6f42/6551,Pyromancer,0.37,Milo,0.06,Toadstools,1.07,0.02,1.52
Summoner Hadrien of the Desert,6438,https://opensea.io/assets/0x521f9c7505005cfa19a8e5786a9c3c9c9f5e6f42/6438,Summoner,1.31,Hadrien,0.05,Desert,0.13,0.02,1.52
Magus Dutorn of the Atheneum,4727,https://opensea.io/assets/0x521f9c7505005cfa19a8e5786a9c3c9c9f5e6f42/4727,Magus,0.05,Dutorn,0.59,Atheneum,0.86,0.02,1.52
Magus Ifran of the Atheneum,8098,https://opensea.io/assets/0x521f9c7505005cfa19a8e5786a9c3c9c9f5e6f42/8098,Magus,0.05,Ifran,0.59,Atheneum,0.86,0.02,1.52
Cleric Cybele of the Hollow,5572,https://opensea.io/assets/0x521f9c7505005cfa19a8e5786a9c3c9c9f5e6f42/5572,Cleric,0.88,Cybele,0.40,Hollow,0.22,0.02,1.52
Hedge Wizard Lin of the Canyon,4131,https://opensea.io/assets/0x521f9c7505005cfa19a8e5786a9c3c9c9f5e6f42/4131,Hedge Wizard,0.08,Lin,0.78,Canyon,0.64,0.02,1.52
Wild Mage Dante of the Marsh,4163,https://opensea.io/assets/0x521f9c7505005cfa19a8e5786a9c3c9c9f5e6f42/4163,Wild Mage,1.11,Dante,0.27,Marsh,0.12,0.02,1.52
Wild Mage Nolan of the Marsh,7046,https://opensea.io/assets/0x521f9c7505005cfa19a8e5786a9c3c9c9f5e6f42/7046,Wild Mage,1.11,Nolan,0.27,Marsh,0.12,0.02,1.52
Wild Mage Angus of the Sun,4349,https://opensea.io/assets/0x521f9c7505005cfa19a8e5786a9c3c9c9f5e6f42/4349,Wild Mage,1.11,Angus,0.03,Sun,0.36,0.02,1.52
Archmagus Ofaris of the Belfry,6878,https://opensea.io/assets/0x521f9c7505005cfa19a8e5786a9c3c9c9f5e6f42/6878,Archmagus,0.01,Ofaris,0.08,Belfry,1.41,0.02,1.52
Pyromancer Tengu of the Villa,1814,https://opensea.io/assets/0x521f9c7505005cfa19a8e5786a9c3c9c9f5e6f42/1814,Pyromancer,0.37,Tengu,0.78,Villa,0.34,0.02,1.52
Ghost Eater Bayard of the Ether,6205,https://opensea.io/assets/0x521f9c7505005cfa19a8e5786a9c3c9c9f5e6f42/6205,Ghost Eater,0.82,Bayard,0.30,Ether,0.37,0.02,1.52
Arch-Magician Udor of the Light,527,https://opensea.io/assets/0x521f9c7505005cfa19a8e5786a9c3c9c9f5e6f42/527,Arch-Magician,0.16,Udor,0.08,Light,1.25,0.02,1.52
Conjurer Calliope of the Heath,4763,https://opensea.io/assets/0x521f9c7505005cfa19a8e5786a9c3c9c9f5e6f42/4763,Conjurer,0.80,Calliope,0.43,Heath,0.26,0.02,1.52
Archmagus Aldo of Dreams,8351,https://opensea.io/assets/0x521f9c7505005cfa19a8e5786a9c3c9c9f5e6f42/8351,Archmagus,0.01,Aldo,0.64,Dreams,0.84,0.02,1.52
Archmagus Celah of the Sands,1313,https://opensea.io/assets/0x521f9c7505005cfa19a8e5786a9c3c9c9f5e6f42/1313,Archmagus,0.01,Celah,0.08,Sands,1.41,0.02,1.52
Sorcerer Hadrien of the Sands,6813,https://opensea.io/assets/0x521f9c7505005cfa19a8e5786a9c3c9c9f5e6f42/6813,Sorcerer,0.03,Hadrien,0.05,Sands,1.41,0.02,1.52
